station_type,station_name,longitude,latitude,user_type,age,hour,num
end,Jersey & 3rd,-74.04595255851744,40.72333158646436,Customer,,21.0,10
start,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,51-60,21.0,159
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,21-25,21.0,38
start,Marin Light Rail,-74.04281705617905,40.71458403535893,Customer,,22.0,21
end,Exchange Place,-74.0334588,40.7162469,Customer,,22.0,21
start,Exchange Place,-74.0334588,40.7162469,Subscriber,,22.0,31
end,Newport Pkwy,-74.0321082,40.7287448,Customer,,22.0,3
end,Monmouth and 6th,-74.04879033565521,40.72568548362901,Subscriber,26-30,23.0,61
start,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,21-25,23.0,52
start,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,41-45,23.0,30
end,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,41-45,23.0,62
end,Grove St PATH,-74.04311746358871,40.71958611647166,Customer,,23.0,23
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,51-60,0.0,18
end,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,26-30,0.0,121
start,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,,0.0,4
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,,0.0,4
end,Newark Ave,-74.046304543,40.72152515,Subscriber,46-50,0.0,25
end,Exchange Place,-74.0334588,40.7162469,Subscriber,36-40,0.0,56
start,Morris Canal,-74.03852552175522,40.7124188237569,Customer,,1.0,4
end,Morris Canal,-74.03852552175522,40.7124188237569,Customer,,1.0,8
start,Brunswick St,-74.0506564,40.7241765,Subscriber,46-50,2.0,8
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,26-30,2.0,14
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,46-50,2.0,6
start,Lincoln Park,-74.07840594649315,40.7246050998869,Subscriber,31-35,2.0,5
end,Lincoln Park,-74.07840594649315,40.7246050998869,Subscriber,31-35,2.0,8
start,City Hall,-74.043845,40.7177325,Subscriber,46-50,3.0,1
start,Marin Light Rail,-74.04281705617905,40.71458403535893,Subscriber,21-25,3.0,3
start,Warren St,-74.03805095,40.7211236,Subscriber,21-25,3.0,4
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,,3.0,2
start,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,26-30,3.0,13
start,Paulus Hook,-74.0335519,40.7141454,Subscriber,36-40,4.0,4
start,Hamilton Park,-74.044247311,40.727595966,Subscriber,,5.0,2
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,,5.0,2
start,Paulus Hook,-74.0335519,40.7141454,Subscriber,,5.0,1
end,Monmouth and 6th,-74.04879033565521,40.72568548362901,Subscriber,46-50,7.0,10
start,Hamilton Park,-74.044247311,40.727595966,Subscriber,21-25,7.0,410
end,Van Vorst Park,-74.047726625,40.71848892,Subscriber,41-45,9.0,50
start,Monmouth and 6th,-74.04879033565521,40.72568548362901,Subscriber,21-25,9.0,117
start,Marin Light Rail,-74.04281705617905,40.71458403535893,Customer,26-30,9.0,50
end,Marin Light Rail,-74.04281705617905,40.71458403535893,Customer,26-30,9.0,10
end,Newark Ave,-74.046304543,40.72152515,Subscriber,21-25,9.0,12
end,Newport PATH,-74.0337589,40.7272235,Subscriber,21-25,10.0,89
start,Marin Light Rail,-74.04281705617905,40.71458403535893,Subscriber,36-40,10.0,395
end,Exchange Place,-74.0334588,40.7162469,Subscriber,41-45,10.0,91
start,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,41-45,11.0,234
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,60-,11.0,55
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,51-60,11.0,123
start,Paulus Hook,-74.0335519,40.7141454,Subscriber,,11.0,6
end,Van Vorst Park,-74.047726625,40.71848892,Customer,,11.0,3
start,Paulus Hook,-74.0335519,40.7141454,Subscriber,,12.0,14
end,Paulus Hook,-74.0335519,40.7141454,Subscriber,,12.0,21
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,36-40,12.0,132
start,Marin Light Rail,-74.04281705617905,40.71458403535893,Subscriber,21-25,12.0,73
start,Dixon Mills,-74.04996782541275,40.721630142638354,Subscriber,41-45,12.0,133
start,Marin Light Rail,-74.04281705617905,40.71458403535893,Customer,,12.0,69
end,Marin Light Rail,-74.04281705617905,40.71458403535893,Customer,,12.0,62
start,Brunswick St,-74.0506564,40.7241765,Subscriber,,12.0,11
end,Brunswick St,-74.0506564,40.7241765,Subscriber,,12.0,5
end,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,,13.0,1
start,Hamilton Park,-74.044247311,40.727595966,Subscriber,,13.0,75
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,,13.0,16
start,Van Vorst Park,-74.047726625,40.71848892,Subscriber,60-,13.0,50
end,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,,14.0,3
end,City Hall,-74.043845,40.7177325,Customer,,14.0,25
start,Liberty Light Rail,-74.0557013,40.7112423,Subscriber,,15.0,2
end,Lincoln Park,-74.07840594649315,40.7246050998869,Subscriber,26-30,15.0,2
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,41-45,16.0,128
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,46-50,16.0,133
end,Exchange Place,-74.0334588,40.7162469,Subscriber,21-25,16.0,115
end,Marin Light Rail,-74.04281705617905,40.71458403535893,Subscriber,,17.0,30
end,Newark Ave,-74.046304543,40.72152515,Subscriber,41-45,17.0,263
start,Marin Light Rail,-74.04281705617905,40.71458403535893,Subscriber,,18.0,17
start,Dixon Mills,-74.04996782541275,40.721630142638354,Customer,,19.0,7
start,Dixon Mills,-74.04996782541275,40.721630142638354,Subscriber,26-30,19.0,156
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,41-45,19.0,434
start,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,46-50,19.0,101
start,Paulus Hook,-74.0335519,40.7141454,Subscriber,,20.0,26
start,Monmouth and 6th,-74.04879033565521,40.72568548362901,Subscriber,41-45,20.0,57
start,Monmouth and 6th,-74.04879033565521,40.72568548362901,Subscriber,46-50,20.0,31
end,Jersey & 3rd,-74.04595255851744,40.72333158646436,Subscriber,46-50,21.0,132
end,Newark Ave,-74.046304543,40.72152515,Subscriber,46-50,21.0,60
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,51-60,21.0,60
end,McGinley Square,-74.06762212514877,40.7253399253558,Subscriber,16-20,21.0,6
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,51-60,22.0,35
start,Manila & 1st,-74.04288411140442,40.72165072487999,Subscriber,26-30,23.0,138
start,Manila & 1st,-74.04288411140442,40.72165072487999,Subscriber,51-60,23.0,53
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,46-50,23.0,21
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,46-50,23.0,21
start,Jersey & 3rd,-74.04595255851744,40.72333158646436,Subscriber,51-60,0.0,10
end,Jersey & 3rd,-74.04595255851744,40.72333158646436,Subscriber,51-60,0.0,56
end,Garfield Ave Station,-74.07003879547119,40.7104670233797,Subscriber,26-30,0.0,49
end,Van Vorst Park,-74.047726625,40.71848892,Subscriber,31-35,2.0,13
start,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,51-60,3.0,3
start,Monmouth and 6th,-74.04879033565521,40.72568548362901,Subscriber,31-35,4.0,7
end,Monmouth and 6th,-74.04879033565521,40.72568548362901,Subscriber,31-35,4.0,4
start,Oakland Ave,-74.0524783,40.7376037,Subscriber,41-45,6.0,237
start,Jersey & 3rd,-74.04595255851744,40.72333158646436,Subscriber,46-50,7.0,58
start,Dixon Mills,-74.04996782541275,40.721630142638354,Customer,,7.0,3
start,Lafayette Park,-74.06285852193832,40.71346382669195,Subscriber,46-50,8.0,42
start,Dixon Mills,-74.04996782541275,40.721630142638354,Subscriber,46-50,8.0,276
end,Essex Light Rail,-74.0364857,40.7127742,Subscriber,36-40,10.0,174
end,Newark Ave,-74.046304543,40.72152515,Subscriber,51-60,10.0,57
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,46-50,10.0,90
start,Monmouth and 6th,-74.04879033565521,40.72568548362901,Subscriber,41-45,10.0,116
end,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,,11.0,1
end,Liberty Light Rail,-74.0557013,40.7112423,Customer,,12.0,3
end,Lincoln Park,-74.07840594649315,40.7246050998869,Subscriber,41-45,12.0,3
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,60-,13.0,6
start,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,51-60,14.0,253
start,Monmouth and 6th,-74.04879033565521,40.72568548362901,Subscriber,16-20,16.0,3
end,Jersey & 6th St,-74.04557168483734,40.72528910781132,Subscriber,51-60,16.0,170
start,Dixon Mills,-74.04996782541275,40.721630142638354,Subscriber,31-35,17.0,274
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,46-50,17.0,27
end,McGinley Square,-74.06762212514877,40.7253399253558,Subscriber,16-20,19.0,8
start,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,60-,19.0,33
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,46-50,19.0,274
end,City Hall,-74.043845,40.7177325,Subscriber,41-45,20.0,153
start,Manila & 1st,-74.04288411140442,40.72165072487999,Subscriber,51-60,20.0,134
start,Exchange Place,-74.0334588,40.7162469,Subscriber,,20.0,91
end,Essex Light Rail,-74.0364857,40.7127742,Subscriber,31-35,21.0,202
end,Essex Light Rail,-74.0364857,40.7127742,Subscriber,36-40,21.0,102
start,Jersey & 6th St,-74.04557168483734,40.72528910781132,Subscriber,21-25,21.0,31
end,Jersey & 6th St,-74.04557168483734,40.72528910781132,Subscriber,21-25,21.0,90
start,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,21-25,21.0,63
start,Lafayette Park,-74.06285852193832,40.71346382669195,Subscriber,31-35,21.0,49
start,Lafayette Park,-74.06285852193832,40.71346382669195,Subscriber,26-30,21.0,39
end,Newark Ave,-74.046304543,40.72152515,Subscriber,46-50,22.0,33
start,Paulus Hook,-74.0335519,40.7141454,Subscriber,,22.0,8
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,46-50,22.0,11
end,Christ Hospital,-74.050443636,40.734785818,Subscriber,31-35,23.0,22
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,36-40,23.0,30
start,Manila & 1st,-74.04288411140442,40.72165072487999,Subscriber,26-30,0.0,113
start,Manila & 1st,-74.04288411140442,40.72165072487999,Subscriber,36-40,0.0,81
start,Brunswick St,-74.0506564,40.7241765,Subscriber,60-,1.0,1
end,Brunswick St,-74.0506564,40.7241765,Subscriber,60-,1.0,3
start,McGinley Square,-74.06762212514877,40.7253399253558,Subscriber,51-60,1.0,159
end,Newport PATH,-74.0337589,40.7272235,Subscriber,16-20,1.0,1
start,Warren St,-74.03805095,40.7211236,Customer,,6.0,4
end,City Hall,-74.043845,40.7177325,Subscriber,21-25,6.0,12
start,Columbus Drive,-74.03891444206238,40.71835519823214,Customer,,7.0,4
end,Columbus Drive,-74.03891444206238,40.71835519823214,Customer,,7.0,5
start,Jersey & 6th St,-74.04557168483734,40.72528910781132,Subscriber,36-40,7.0,335
end,Lincoln Park,-74.07840594649315,40.7246050998869,Subscriber,46-50,7.0,20
start,Marin Light Rail,-74.04281705617905,40.71458403535893,Subscriber,46-50,7.0,108
start,Lafayette Park,-74.06285852193832,40.71346382669195,Subscriber,31-35,7.0,286
end,Liberty Light Rail,-74.0557013,40.7112423,Subscriber,46-50,8.0,45
start,Dixon Mills,-74.04996782541275,40.721630142638354,Subscriber,,8.0,5
start,Jersey & 3rd,-74.04595255851744,40.72333158646436,Subscriber,,8.0,3
start,Jersey & 3rd,-74.04595255851744,40.72333158646436,Subscriber,46-50,8.0,129
start,Dixon Mills,-74.04996782541275,40.721630142638354,Subscriber,46-50,9.0,201
start,Essex Light Rail,-74.0364857,40.7127742,Subscriber,,9.0,82
start,Hamilton Park,-74.044247311,40.727595966,Subscriber,,10.0,73
start,Newport PATH,-74.0337589,40.7272235,Subscriber,,10.0,13
start,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,51-60,11.0,101
end,Oakland Ave,-74.0524783,40.7376037,Subscriber,31-35,11.0,12
start,Manila & 1st,-74.04288411140442,40.72165072487999,Subscriber,26-30,11.0,190
start,Manila & 1st,-74.04288411140442,40.72165072487999,Subscriber,51-60,11.0,108
end,Manila & 1st,-74.04288411140442,40.72165072487999,Subscriber,51-60,11.0,138
end,Monmouth and 6th,-74.04879033565521,40.72568548362901,Customer,,11.0,8
start,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,,12.0,16
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,,12.0,90
end,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,,13.0,12
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,31-35,13.0,5
end,City Hall,-74.043845,40.7177325,Subscriber,51-60,14.0,104
end,City Hall,-74.043845,40.7177325,Subscriber,46-50,14.0,48
start,Dixon Mills,-74.04996782541275,40.721630142638354,Subscriber,51-60,14.0,97
start,Dixon Mills,-74.04996782541275,40.721630142638354,Subscriber,46-50,14.0,60
start,Hilltop,-74.0575736,40.7311689,Subscriber,60-,15.0,15
start,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,60-,15.0,70
end,Jersey & 3rd,-74.04595255851744,40.72333158646436,Subscriber,26-30,15.0,165
start,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,46-50,16.0,93
start,Jersey & 6th St,-74.04557168483734,40.72528910781132,Subscriber,60-,16.0,36
end,Jersey & 6th St,-74.04557168483734,40.72528910781132,Subscriber,60-,16.0,34
start,Manila & 1st,-74.04288411140442,40.72165072487999,Subscriber,60-,17.0,44
start,Dixon Mills,-74.04996782541275,40.721630142638354,Subscriber,46-50,17.0,51
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,46-50,17.0,129
end,Exchange Place,-74.0334588,40.7162469,Subscriber,36-40,18.0,315
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,,18.0,5
end,Newport PATH,-74.0337589,40.7272235,Subscriber,21-25,19.0,78
start,City Hall,-74.043845,40.7177325,Subscriber,,19.0,15
end,City Hall,-74.043845,40.7177325,Subscriber,41-45,19.0,225
end,Warren St,-74.03805095,40.7211236,Subscriber,,20.0,20
start,Dixon Mills,-74.04996782541275,40.721630142638354,Subscriber,26-30,20.0,135
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,46-50,20.0,166
start,JC Medical Center,-74.0496379137039,40.71653978099194,Subscriber,,21.0,6
start,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,51-60,22.0,91
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,51-60,23.0,29
start,Monmouth and 6th,-74.04879033565521,40.72568548362901,Subscriber,31-35,0.0,29
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,51-60,0.0,31
start,Christ Hospital,-74.050443636,40.734785818,Subscriber,21-25,4.0,4
end,Christ Hospital,-74.050443636,40.734785818,Subscriber,21-25,4.0,16
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,21-25,5.0,1
start,Dixon Mills,-74.04996782541275,40.721630142638354,Subscriber,46-50,5.0,11
start,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,,6.0,38
end,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,,6.0,35
start,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,31-35,7.0,283
start,Jersey & 6th St,-74.04557168483734,40.72528910781132,Customer,,7.0,12
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,26-30,7.0,245
start,Lafayette Park,-74.06285852193832,40.71346382669195,Subscriber,36-40,7.0,146
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,26-30,7.0,26
end,Liberty Light Rail,-74.0557013,40.7112423,Subscriber,46-50,7.0,14
end,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,,7.0,100
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,31-35,9.0,12
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,60-,9.0,3
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,26-30,9.0,2
end,Liberty Light Rail,-74.0557013,40.7112423,Subscriber,36-40,9.0,336
end,Lincoln Park,-74.07840594649315,40.7246050998869,Subscriber,26-30,10.0,6
start,Monmouth and 6th,-74.04879033565521,40.72568548362901,Subscriber,26-30,10.0,160
start,Brunswick St,-74.0506564,40.7241765,Subscriber,,10.0,8
end,Brunswick St,-74.0506564,40.7241765,Subscriber,,10.0,9
start,Jersey & 6th St,-74.04557168483734,40.72528910781132,Subscriber,46-50,10.0,199
end,Exchange Place,-74.0334588,40.7162469,Subscriber,21-25,11.0,30
start,Columbus Drive,-74.03891444206238,40.71835519823214,Customer,,11.0,33
end,Newport Pkwy,-74.0321082,40.7287448,Customer,,11.0,18
end,Newport PATH,-74.0337589,40.7272235,Subscriber,26-30,11.0,283
start,Jersey & 3rd,-74.04595255851744,40.72333158646436,Subscriber,,11.0,6
end,Jersey & 3rd,-74.04595255851744,40.72333158646436,Subscriber,,11.0,6
end,Newport Pkwy,-74.0321082,40.7287448,Customer,,11.0,20
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,51-60,12.0,52
end,Baldwin at Montgomery,-74.0641943,40.7236589,Customer,,12.0,6
end,JC Medical Center,-74.0496379137039,40.71653978099194,Subscriber,36-40,12.0,2
end,Brunswick St,-74.0506564,40.7241765,Customer,,13.0,8
start,Morris Canal,-74.03852552175522,40.7124188237569,Subscriber,60-,13.0,108
end,Warren St,-74.03805095,40.7211236,Customer,,13.0,42
start,Garfield Ave Station,-74.07003879547119,40.7104670233797,Subscriber,46-50,13.0,3
start,Dixon Mills,-74.04996782541275,40.721630142638354,Subscriber,26-30,14.0,88
end,Exchange Place,-74.0334588,40.7162469,Subscriber,41-45,14.0,138
start,Marin Light Rail,-74.04281705617905,40.71458403535893,Subscriber,41-45,14.0,108
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,36-40,15.0,220
start,Columbus Drive,-74.03891444206238,40.71835519823214,Customer,,15.0,37
end,Columbus Drive,-74.03891444206238,40.71835519823214,Customer,,15.0,35
end,JC Medical Center,-74.0496379137039,40.71653978099194,Subscriber,26-30,16.0,275
start,Jersey & 3rd,-74.04595255851744,40.72333158646436,Subscriber,51-60,16.0,208
start,Manila & 1st,-74.04288411140442,40.72165072487999,Subscriber,26-30,16.0,220
end,Grove St PATH,-74.04311746358871,40.71958611647166,Customer,,17.0,20
start,Lafayette Park,-74.06285852193832,40.71346382669195,Subscriber,46-50,17.0,26
end,Lafayette Park,-74.06285852193832,40.71346382669195,Subscriber,46-50,17.0,202
start,Hilltop,-74.0575736,40.7311689,Subscriber,,18.0,2
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,60-,18.0,23
start,Marin Light Rail,-74.04281705617905,40.71458403535893,Subscriber,41-45,18.0,185
end,Exchange Place,-74.0334588,40.7162469,Subscriber,60-,18.0,126
end,Van Vorst Park,-74.047726625,40.71848892,Customer,,19.0,21
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,,20.0,4
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,60-,21.0,85
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,46-50,21.0,99
end,Exchange Place,-74.0334588,40.7162469,Subscriber,16-20,21.0,5
end,Newport PATH,-74.0337589,40.7272235,Customer,,21.0,6
end,Newport PATH,-74.0337589,40.7272235,Subscriber,21-25,21.0,51
end,Grove St PATH,-74.04311746358871,40.71958611647166,Subscriber,51-60,22.0,58
end,Newark Ave,-74.046304543,40.72152515,Subscriber,36-40,22.0,135
start,Marin Light Rail,-74.04281705617905,40.71458403535893,Subscriber,41-45,23.0,53
start,Exchange Place,-74.0334588,40.7162469,Subscriber,16-20,0.0,1
end,Exchange Place,-74.0334588,40.7162469,Subscriber,16-20,0.0,1
start,Brunswick St,-74.0506564,40.7241765,Subscriber,41-45,0.0,16
end,Brunswick St,-74.0506564,40.7241765,Subscriber,41-45,0.0,18
end,JC Medical Center,-74.0496379137039,40.71653978099194,Subscriber,46-50,0.0,14
end,Exchange Place,-74.0334588,40.7162469,Subscriber,,0.0,3
end,Newark Ave,-74.046304543,40.72152515,Subscriber,51-60,1.0,25
start,Marin Light Rail,-74.04281705617905,40.71458403535893,Subscriber,51-60,1.0,3
start,Columbus Drive,-74.03891444206238,40.71835519823214,Subscriber,51-60,2.0,8
end,Newark Ave,-74.046304543,40.72152515,Subscriber,51-60,3.0,3
start,Manila & 1st,-74.04288411140442,40.72165072487999,Subscriber,41-45,3.0,5
